"artist_name","artist_id","danceability","energy","valence","tempo","loudness","mode","key","acousticness"
"Citizen Cope","110791","-1.25383","0.679045","-0.872153","-0.0407702","0.919275","0.882745","-0.230391","0.612092"
"Confederate Railroad","119058","-1.19877","1.09517","-0.299119","-0.365985","-0.27724","0.274885","0.0731194","0.476195"
"Pat Green","134761","-1.78763","-0.24726","0.564313","-0.488647","-0.545954","-0.0864185","0.117092","0.366545"
"Benny Golson","135391","3.60491","-0.137117","-0.0889368","-0.0879061","0.658124","-1.84916","-0.670642","0.811712"
"The Electric Prunes","135543","1.29743","-0.461196","0.368146","-0.808195","-1.33603","0.73066","-0.0327017","-0.0463685"
"Frank Reyes","151988","-1.41279","2.37026","-0.77776","-0.121945","1.40705","-1.12209","-0.683889","0.37529"
"Spyro Gyra","156886","0.616533","0.276387","-0.821908","0.169193","-0.875345","-0.862049","0.660398","1.58287"
"Elvis Crespo","166033","-2.51331","1.71917","-0.708269","0.249925","-0.384121","0.0768857","0.456142","0.916205"
"Madeleine Peyroux","193594","1.91769","0.427151","-0.787958","0.0931639","-0.658081","2.35985","-0.00212459","0.0757818"
"Drive-By Truckers","201668","-0.733326","-1.12369","-0.286513","-0.568557","-0.00484681","0.822557","0.0357561","0.588424"
"Deodato","212614","1.47622","-0.0634696","-1.31379","0.596009","-0.171309","-1.51518","0.61025","2.10574"
"Machine Head","221445","-1.71545","-2.87466","0.625808","0.0032618","0.101192","0.807197","-0.0711529","0.531361"
"John McLaughlin","223701","1.96282","-2.43862","-0.00736268","0.171722","0.249661","-1.19498","-0.0345725","1.4263"
"Grupo Mojado","249444","-0.488343","1.22047","-0.652482","-0.189195","-1.22456","0.719183","0.43416","0.403833"
"Leo Sayer","251491","-0.36097","1.08916","-0.511199","-0.00909434","-0.205102","0.890516","0.0928953","0.516763"
"Julee Cruise","254972","3.75587","-1.57985","-0.888765","-0.420716","-1.14651","1.65936","0.0970771","0.295859"
"Jon B.","258741","-0.428878","0.515106","-1.52427","1.42165","0.978265","0.201079","0.237444","-1.31763"
"Amos Lee","264499","0.678153","0.347438","-0.686902","-0.3556","-0.207127","1.56018","-0.271656","-0.188629"
"Jonathan Richman","266255","1.78787","2.00156","-0.215213","0.267541","-1.0827","0.264691","0.0517432","0.255581"
"Lime","290969","-0.870051","-0.0330185","-2.01368","1.59795","0.235151","-2.47178","1.17583","0.122509"
"K-Ci & JoJo","312126","-1.56672","0.243655","0.459874","0.271708","1.47813","-0.0595175","-0.700735","0.328678"
"Pete Fountain","312140","2.10218","1.73251","0.377894","-0.543528","-0.929498","-0.931218","-0.302535","0.169065"
"Los RelÃ¡mpagos del Norte","362922","-0.171844","2.20064","-0.269034","-0.0481415","-0.693679","0.199735","0.0830847","0.343621"
"Rudy Ray Moore","364861","1.18978","0.533102","7.54602","6.09576","0.360887","0.0478713","-1.52154","-0.437685"
"The Reverend Horton Heat","462110","-1.45557","-1.48763","0.0286837","0.165213","-0.508438","-1.45052","0.26211","-1.78308"
"The Mountain Goats","480830","0.198238","0.968195","0.0127685","-0.509864","0.213897","0.382804","-0.679684","-0.279534"
"The Rascals","493122","1.02123","0.740693","0.344677","-0.625641","-0.389602","-0.0606042","-0.284983","0.251058"
"Mother Love Bone","502269","0.0946673","-1.56225","-1.11981","0.217071","0.221634","-0.174398","0.168055","-1.74698"
"As I Lay Dying","510953","-2.30803","-2.68805","1.18565","-0.631865","-0.770356","0.532808","-0.0665196","-0.0654709"
"Flyleaf","533503","-2.26565","-1.56778","1.51573","-1.03968","0.294947","-0.177715","-0.851418","-0.60629"
"? & the Mysterians","567190","-0.518159","1.58784","0.281106","-0.731411","0.132669","-1.15737","-0.524238","0.231222"
"Dashboard Confessional","574102","-0.510194","-0.0379885","-0.183837","-1.09757","1.10886","0.598546","-1.08388","-0.467643"
"Aaron Tippin","580058","-0.84417","0.913064","-0.380442","-0.425467","0.0607119","0.542351","-0.163793","0.29207"
"Mott the Hoople","596126","-1.15512","-0.613005","0.798783","0.123336","-0.753825","0.331745","0.454299","0.892783"
"Brian Regan","615937","0.933342","-0.819977","7.98584","8.04067","0.881894","1.88858","-1.50574","-0.243943"
"Pretty Ricky","619536","-1.42084","0.40901","-0.4503","0.00974139","1.71703","0.378369","-0.82383","0.195469"
"Buffy Sainte-Marie","626268","2.55982","0.832842","0.00696889","-0.628085","-1.0336","1.04945","-0.359028","-0.381833"
"Bruce Cockburn","631579","1.17872","0.600919","-0.697702","-0.315131","-0.105595","0.150482","-0.134913","0.547095"
"C.W. McCall","646260","0.761552","1.60272","0.697136","0.806365","-0.585027","0.185804","-0.371006","0.00829309"
"Manfred Mann's Earth Band","674600","0.70827","-0.932814","-0.0785626","-0.24177","0.292668","0.325384","-0.199755","0.624482"
"Wishbone Ash","674873","0.266186","-1.98468","-1.16331","0.615247","0.886534","-0.835786","0.211537","-1.07508"
"Hi-Five","676313","-1.41752","0.629096","-0.032464","-0.649223","0.708617","-1.38195","-0.491282","0.35619"
"Yma Sumac","685751","1.89201","1.04703","0.647416","1.53647","-0.592217","-0.377655","0.00990785","-2.01594"
"Z.Z. Hill","689965","-0.0677096","0.918421","-0.104238","-0.208246","-1.28861","0.115248","0.50734","0.698862"
"Silversun Pickups","756754","-1.49682","-1.24051","-0.206762","-0.785098","0.8635","-0.576596","-0.475962","0.391416"
"The Clark Sisters","764636","0.0264373","-1.13508","1.32051","1.05477","-0.807289","0.561884","0.483093","1.10053"
"Billy Talent","768585","-2.82556","-0.764617","0.629458","-0.953029","0.529544","-0.51822","-0.679853","-0.269481"
"L.A. Guns","778906","-1.15222","-1.01603","0.62439","-0.727116","-0.94324","0.178868","0.127875","0.26592"
"Fear","792925","-0.703182","-0.0934833","0.697394","-0.304661","-0.778938","1.40007","0.0303335","0.215053"
"Five for Fighting","796281","-0.189966","-0.565242","-0.31751","-1.01977","1.54266","0.722003","-1.19044","-0.409316"
"Chad & Jeremy","799644","1.1823","0.72151","1.17549","-1.04478","0.294554","-0.541626","-1.19612","-0.731443"
"Duane Allman","807028","1.13206","0.246202","1.04665","0.178813","0.64318","-1.66776","-0.746215","0.391322"
"Lord Melody","828756","2.19514","2.50755","1.52153","0.308442","-0.941129","-0.942892","-0.308862","0.285037"
"Savoy Brown","838524","0.967721","0.619217","0.170367","-0.273708","0.316276","-1.27618","-0.425363","0.5714"
"PlÃ¡cido Domingo","851639","3.53222","-0.724922","0.931237","-0.446041","-1.50998","1.74221","-0.216479","-0.361477"
"Metal Church","882431","-0.84763","-2.10617","0.389008","-0.583605","0.294248","-0.220385","-0.277305","0.576728"
"Michael Giacchino","887990","3.36507","-1.28247","-0.345917","-0.407146","0.283115","1.40626","-0.836713","-0.122357"
"Streetlight Manifesto","940246","-2.38324","0.0888301","0.0937574","-0.263803","0.313357","-0.71295","-0.209395","0.46623"
"Gorilla Biscuits","950956","-1.37983","-0.973422","0.6428","-0.988049","-1.59286","1.36673","0.157994","-0.144175"
"Alter Bridge","958087","-1.76891","-2.39454","0.211665","-0.606345","0.0348126","1.12254","-0.161554","0.204074"
"Becky G","2999777","-2.17958","0.481944","-0.375291","0.291814","1.8101","1.02418","-0.845062","0.0679218"
"Stephanie Mills","21334","0.295264","0.557096","-0.397568","-0.0882274","0.176287","-0.166086","-0.170613","0.587101"
"Snow Patrol","38321","-1.15281","-0.564813","-1.022","-0.628813","-0.179755","1.50341","0.131983","0.393364"
"Sonny Terry","39661","3.519","1.25079","0.968334","0.0257553","-0.586239","-0.729817","-0.555168","0.171227"
"Bernadette Peters","48816","2.96744","-0.249778","0.472217","0.185064","-0.926322","1.97583","-0.121519","0.0597734"
"Kelis","85397","-1.98846","1.82727","-0.250425","0.538087","1.58574","-0.454267","-0.586925","0.634825"
"Ini Kamoze","90011","-0.644415","0.863275","-1.54856","2.69299","1.13527","0.724324","0.518758","-0.727744"
"Ismael Miranda","91879","-0.0807017","1.04092","0.0306318","0.303382","-0.268267","-0.157564","0.193529","0.923484"
"Charly GarcÃ­a","96142","-1.27068","1.16351","-0.617499","-0.295715","0.925122","-0.613598","-0.539108","0.393393"
"Connie Smith","99753","1.14804","1.44944","0.15413","-0.703987","-1.2877","0.931253","-0.10119","-0.185374"
"Luny Tunes","107753","-1.87074","1.20918","-1.30584","2.11458","1.30986","0.328697","0.202476","-1.19445"
"JoÃ£o Donato","118493","2.05369","1.30878","-0.831904","0.61454","-0.530176","-0.998606","0.00953975","-2.01805"
"L.T.D.","122795","0.552309","1.11827","-0.319247","0.103553","0.0337967","0.357824","-0.200431","0.423897"
"Jo Dee Messina","133057","-1.12832","-0.131589","0.19578","-0.959663","1.13079","-0.224932","-1.03029","-0.32529"
"Fatboy Slim","133719","-1.81749","-0.880207","0.489609","0.419861","-0.155797","-0.350811","0.224238","0.969394"
"Curtis Fuller","139566","2.44599","0.543347","-6.62303e-05","-0.0265241","0.213095","-0.970029","-0.335771","0.836238"
"Donny Osmond","186390","1.11855","0.471866","0.417318","-0.169697","-0.557925","0.801629","-0.355557","-0.149286"
"Freestyle","196370","0.139709","-1.15938","0.901958","1.10428","-0.269548","1.32228","0.5327","1.22034"
"Uncle Kracker","219428","-2.38102","0.807056","-0.272449","0.249068","-0.336611","0.353744","0.472746","0.878961"
"Jerry Garcia Band","275386","0.839154","-0.145893","0.978591","1.21928","1.64676","-1.10253","-0.352002","1.46519"
"Public Image Ltd.","364399","-0.110046","-0.729468","0.474596","-0.251502","1.00084","-1.52825","-0.463845","0.960037"
"Oliver Nelson","398615","2.1337","0.074544","-0.175371","-0.000507171","0.970872","-1.53558","-0.708581","0.768985"
"Jason Isbell","562615","0.848217","0.125873","-0.724052","-0.54526","-0.635002","1.39266","-0.0921123","-0.0602246"
"Astor Piazzolla","607967","3.02326","-0.0249855","-0.0585391","0.451456","-1.82359","-2.4218","0.500377","-1.48551"
"Boys Like Girls","722133","-2.49437","-1.0935","1.14916","-0.834565","0.912843","-0.578623","-1.04437","-0.485126"
"Suzanne Vega","754251","1.03688","0.786281","-0.0602203","0.134561","-0.211471","0.318127","-0.398479","0.0751345"
"James Newton Howard","786126","4.08948","-3.21167","-2.05271","0.733863","1.05493","-0.0855767","-0.275922","-1.37974"
"Lea Salonga","788283","2.03854","-0.713137","0.295391","-0.63754","-0.910362","1.9888","-0.422105","-0.636517"
"Fishbone","796045","-1.66833","0.291376","0.62612","-0.10602","0.820953","-1.23476","-0.504536","0.618237"
"Full Force","799081","-0.574861","0.318983","0.211958","0.146183","1.11857","-0.906187","-0.485342","0.705595"
"Tyrese","807361","-0.80979","0.0646522","-1.66003","1.78325","-0.161378","1.12475","0.911126","-1.07188"
"De la Ghetto","842624","-2.13569","0.674583","-1.17936","2.08806","1.95632","-0.389391","-0.0533282","-1.15425"
"Kaskade","854866","-1.508","-1.45342","-1.56491","1.17318","-0.759369","0.483652","1.1659","-1.02593"
"Mary Mary","860985","-1.7038","0.762743","0.685741","0.208213","1.2232","-0.284432","-0.728209","0.212577"
"The Tubes","918290","-0.323811","0.299983","0.225646","-0.423899","0.604545","-0.585127","-0.527155","0.385627"
"Monchy & Alexandra","924318","-2.24437","1.9559","-1.67991","1.10243","1.22504","-1.47009","0.0983599","-1.38635"
"Zara Larsson","3105903","-1.69463","-0.397781","-1.74226","1.07833","-0.441839","1.67428","0.811793","-1.68871"
"Total","2750","-1.38322","0.951825","-0.967828","2.56072","-0.279423","0.454479","1.06383","-0.710421"
"AmÃ¡lia Rodrigues","16448","2.52242","0.554158","0.819137","-0.316675","-1.21723","1.36616","-0.191497","-0.14789"
"Patty Loveless","19241","-0.156071","0.644077","-0.435339","-0.490904","-1.41444","0.739779","0.372937","0.246891"
"Shelly Manne","19435","5.0568","-0.42754","-1.77565","1.50233","-0.184997","-1.02901","0.3259","-0.878795"
"Shelley Fabares","20984","1.74621","1.41204","1.45839","-0.888216","0.272997","-0.305941","-1.27187","-0.709876"
"Stephen Bishop","23925","1.45303","0.295236","-0.465923","-0.405635","-1.16226","1.74714","0.0901626","0.0266438"
"The Archies","34094","-0.810044","2.45539","-0.133983","-0.438013","0.53103","-0.588523","-0.665699","-0.00124702"
"Silk","36327","-0.319761","-0.06437","-1.62092","0.742817","1.30888","-0.519903","-0.109854","-1.53087"
"Angelo Badalamenti","41431","4.28817","-1.62327","-1.27722","-0.264367","0.356871","0.70398","-0.562117","0.548531"
"The Big Bopper","46460","-0.492492","2.23236","1.24643","-0.33369","-0.697669","-1.05466","-0.563329","-0.297151"
"Big Black","55010","-0.450195","-1.36869","0.718921","-1.34773","0.166504","-1.8134","-0.885894","-0.132299"
"The Congos","66395","-0.367945","0.725221","-0.286975","-0.428512","0.564811","-1.72493","-0.538434","0.404928"
"Bob Newhart","67561","0.939073","-1.87394","8.78215","8.60778","-0.464463","1.33486","-0.415571","0.955124"
"The Foundations","67900","-1.13333","1.58864","0.293402","-0.718745","0.833777","-0.889436","-0.91193","-0.167944"
"Billy Paul","89710","-0.744416","0.309722","0.0296075","-0.277312","1.2711","-0.895232","-0.718098","0.457282"
"Bonobo","95176","0.843094","-1.53362","-2.14035","1.6903","-0.514793","-0.219479","1.11966","-0.425496"
"India","99730","-0.582397","0.225966","-0.587071","1.66465","-0.135474","-0.279202","0.739568","-0.946311"
"Cold","105638","-1.37808","-1.41337","0.116454","-1.12379","-0.723713","0.835865","-0.100836","-0.116938"
"Jacques Brel","121590","0.796895","-0.352718","0.72684","1.51397","0.914706","0.138052","-0.618155","-2.29435"
"Crossfade","129551","-1.95711","-1.0431","-0.997242","0.557182","-1.2878","0.481519","1.01561","-1.48689"
"Laura Pausini","138235","-0.163598","-0.463993","-0.684535","-0.847904","1.64856","1.33193","-1.22018","-0.493741"
"Laura Branigan","139655","-0.0712752","0.457441","-0.205446","-0.812593","1.04312","-0.535046","-1.01527","-0.237349"
"Dead Boys","140689","-1.13384","-1.33783","1.71778","-0.316577","-1.27969","0.57482","0.0890433","0.135776"
"Barbara Lynn","149973","0.895268","2.03341","-0.0530115","-0.397359","-0.690832","0.514932","-0.257264","-0.0443422"
"Belinda Carlisle","151549","-0.78878","0.738403","-0.698004","-0.666683","0.780238","-0.651374","-0.473847","0.481511"
"ExposÃ©","152384","-1.01889","0.50835","-0.0979474","-0.319168","-1.01875","-0.146625","0.418329","0.689419"
"Donald Fagen","153103","0.212168","1.56598","-2.04147","1.68315","-0.564056","-0.472714","1.05492","-0.836577"
"Gentle Giant","165162","1.81014","-0.886403","0.00216005","-0.226491","0.162336","-0.33164","-0.307707","0.615864"
"Drowning Pool","167762","-2.45357","-0.638189","0.383991","-0.592157","0.499678","0.425645","-0.509104","-0.023652"
"Flamin' Groovies","180263","-0.887234","-0.180821","0.274268","-0.602604","-0.831383","0.225821","0.150604","0.407905"
"Fine Young Cannibals","183311","-1.54242","1.74356","-0.726377","-0.169044","-0.297863","-0.263706","0.143262","0.613255"
"Lee Greenwood","196690","1.10264","-0.0204882","-0.140366","-1.04397","-0.0761331","1.07431","-0.682364","-0.429031"
"Gene Pitney","200882","0.291859","0.688848","0.390086","-0.151977","-0.217544","1.22789","-0.254523","0.141973"
"Japan","217622","0.38933","0.450581","-0.660838","0.229225","-0.612768","0.0840377","0.416594","1.01993"
"Rusted Root","221844","-0.642279","-0.182097","0.1649","-0.318952","1.3092","-0.616637","-0.791409","0.428167"
"Wardell Gray","235881","1.96055","1.02699","0.718178","-0.334198","-1.59219","-0.568273","0.0728688","0.383692"
"Diana Krall","255210","1.80946","-0.325341","-1.90703","0.765297","0.335727","0.470233","0.0028177","-1.95516"
"Level 42","255887","-1.11568","1.22143","-0.705388","0.193528","0.386287","0.174973","0.0730259","0.935973"
"Pedro Infante","300659","1.56411","0.71642","-0.0506765","-0.323636","-0.262282","1.55712","-0.575159","-0.369286"
"Rufus","302685","0.263232","1.37835","-0.0303894","0.100468","0.308853","-0.277499","-0.336222","0.531844"
"Pulp","308645","-1.18142","-1.52187","-0.273915","-0.835093","-0.0923241","0.954783","-0.122528","0.213473"
"Roy Clark","341652","0.80214","0.0735922","0.598555","-1.02626","-0.00939523","-2.28011","-0.775671","0.138204"
"Ray Stevens","348884","0.190258","0.77185","2.3247","0.731943","0.823327","-0.741184","-0.961038","0.026591"
"Roy Rogers","353145","2.55414","1.12908","0.822307","-1.08103","-0.984691","0.226598","-0.754961","-0.742609"
"Norman Brown","388167","0.796823","0.00199279","-1.97222","1.59761","-0.409001","-0.260081","1.03967","-0.496172"
"James Blunt","391586","-0.348707","-0.013536","-1.12482","-0.246631","-0.198815","2.09725","0.0760603","0.309473"
"The Mavericks","399659","-0.753568","1.3555","-0.0411203","-0.118195","-0.415913","-0.0310869","0.109542","0.569657"
"Nickel Creek","399733","0.980297","-0.0185143","-0.277438","-0.809853","-1.24793","0.443508","-0.00479858","-0.0806474"
"Small Faces","423267","-0.750136","0.2206","0.450247","-0.472637","-0.961056","0.858618","0.0960499","0.226729"
"Mission of Burma","423305","-1.31705","-1.11735","0.926924","-1.49559","-0.744847","-1.16319","-0.343912","-0.0163451"
"The Kooks","451398","-1.82225","0.400048","-0.184582","-0.931586","1.02709","-0.103384","-0.896554","-0.201445"
"Michael Crawford","456896","2.97498","-1.47651","0.120168","-0.207188","1.5913","0.847773","-1.23768","-0.0545031"
"The Lemonheads","482677","-1.09565","0.139593","-0.064971","-0.712401","-0.892989","0.846432","0.0990116","0.16066"
"Suicide","487186","0.387972","-2.04654","-0.120975","-1.57983","-0.0978642","-2.21144","-0.643049","0.106938"
"Montrose","492466","-0.916578","-0.972848","0.936318","-0.525161","-1.23781","0.162431","0.313751","0.486264"
"Thrice","494038","-2.35941","-2.02814","-0.401338","0.0213883","-0.865599","-0.440172","0.425616","-2.10183"
"The Seeds","500664","0.165631","0.955672","0.0105515","-0.342068","-1.26998","-0.09114","0.285436","0.474427"
"Mr. Bungle","506513","0.235183","-1.78216","0.881619","0.264959","1.52013","-0.430687","-0.715742","0.76956"
